Time,Voltage,Current,Temperature,SOC
3021.8,3.66428286684323,1.95625254663221,27.1014,0.55606694025102
3021.9,3.66428286684323,1.95619864823823,27.0965347919653,0.556055917867954
3022.0,3.66443441906427,1.95619286309991,27.09528,0.556044895788575
3022.1,3.66557620074089,1.91912979606867,27.09528,0.556033873741791
3022.2,3.66561734372101,1.91818111754895,27.09528,0.55602306052455
3022.3,3.66576889633292,1.91808979633942,27.0977126063652,0.556012252652578
3022.4,3.66580798327498,1.91807743457437,27.09834,0.55600144529515
3022.5,3.66580798327498,1.91799735383744,27.09834,0.555990638007373
3022.6,3.66595952775627,1.91794832428112,27.09834,0.555979831170807
3022.7,3.66599862282895,1.91793376258849,27.0959075427082,0.555969024610494
3022.8,3.66599862282895,1.91790320007828,27.09528,0.555958218132228
3022.9,3.66599862282895,1.9178742736256,27.09528,0.555947411826165
3023.0,3.66599862282895,1.91784004013675,27.09528,0.555936605683087
3023.1,3.66748259948082,1.88145260840997,27.0928960282389,0.555925799732894
3023.2,3.66752373926071,1.88028222115577,27.09224,0.555915198805418
3023.3,3.66752373926071,1.88014966644998,27.09224,0.555904604472417
3023.4,3.66752373926071,1.88013278921263,27.09224,0.555894010886286
3023.5,3.66752373926071,1.88010048510959,27.094656702057,0.555883417395249
3023.6,3.66767529426822,1.8800643955842,27.09528,0.555872824086228
3023.7,3.66771437881468,1.8800283154245,27.09528,0.555862230980551
3023.8,3.66771437881468,1.87997787631203,27.09528,0.555851638078165
3023.9,3.66786593320268,1.87994525578478,27.0928632647006,0.555841045459975
3024.0,3.66790501836865,1.87997558181006,27.09224,0.555830453025584
3024.1,3.72642711941178,-0.0740577673356911,27.09224,0.555819860420322
3024.2,3.72768764686646,-0.0935642432461681,27.09224,0.555820277694197
3024.3,3.72806892395383,-0.092814061287776,27.09224,0.555820804876095
3024.4,3.72845019950966,-0.0926927291179875,27.09224,0.55582132783114
3024.5,3.72883147177413,-0.0926694038733079,27.09224,0.555821850102546
3024.6,3.7290608516716,-0.0926576325024014,27.09224,0.555822372242527
3024.7,3.72925175848395,-0.0926529258577494,27.09224,0.555822894316183
3024.8,3.72959402943618,-0.0926476126090454,27.09224,0.55582341636332
3024.9,3.72982377234,-0.0926421400509317,27.09224,0.55582393838052
3025.0,3.73001441771127,-0.0924300780555884,27.09224,0.555824460366884
3025.1,3.74605212362423,-0.614105292849486,27.0946238042406,0.555824981158399
3025.2,3.74640940071307,-0.615028179580453,27.09528,0.555828441296403
3025.3,3.74675159362897,-0.615121582174656,27.09528,0.555831906634354
3025.4,3.74698133918739,-0.615070919540523,27.09528,0.555835372498576
3025.5,3.74717197849684,-0.615020268977211,27.0977124878916,0.555838838077343
3025.6,3.74736262044629,-0.614982339913416,27.09834,0.555842303370723
3025.7,3.74755325408498,-0.614931903817155,27.09834,0.555845768450393
3025.8,3.74789543499246,-0.614913637741383,27.09834,0.555849233245884
3025.9,3.74812517750544,-0.614897433040079,27.09834,0.555852697938457
3026.0,3.74831581621159,-0.614857853546376,27.09834,0.555856162539725
3026.1,3.7101598130912,0.659658330094627,27.09834,0.555859626917985
3026.2,3.71003635979585,0.660248456579838,27.09834,0.555855910114232
3026.3,3.71003635979585,0.660316552377958,27.09834,0.555852189985447
3026.4,3.71003635979585,0.660306557372927,27.095907793772,0.555848469472982
3026.5,3.71003635979585,0.660302086615548,27.09528,0.555844749016833
3026.6,3.71003635979585,0.660287762287904,27.09528,0.555841028585874
3026.7,3.71018790421265,0.660269709427526,27.09528,0.555837308235624
3026.8,3.71022699934982,0.660287525136659,27.09528,0.555833587987092
3026.9,3.71022699934982,0.660271557712604,27.09528,0.555829867638179
3027.0,3.71022699934982,0.660244486690923,27.09528,0.555826147379233
3027.1,3.69734332878007,1.1009256213264,27.09528,0.555822427272817
3027.2,3.69726350967991,1.10056860380112,27.097712437168,0.55581622417601
3027.3,3.69726350967991,1.10044598722001,27.09834,0.555810023090796
3027.4,3.69726350967991,1.10042722994444,27.09834,0.555803822696457
3027.5,3.69726350967991,1.10041398718601,27.09834,0.555797622407805
3027.6,3.69726350967991,1.10041745459343,27.09834,0.555791422193769
3027.7,3.69726350967991,1.10041213954019,27.09834,0.555785221960196
3027.8,3.69726350967991,1.10041745459343,27.09834,0.55577902175657
3027.9,3.6974150573224,1.10039061996335,27.09834,0.555772821522996
3028.0,3.69745414923388,1.10037602744702,27.1007724130873,0.555766621440621
3028.1,3.71296312645727,0.579805662074689,27.1014,0.555760421440466
3028.2,3.71323813357239,0.577398247779579,27.1014,0.555757154561595
3028.3,3.71327723221333,0.577193232068204,27.1014,0.55575390124715
3028.4,3.71342877047041,0.577167171661452,27.1038244270114,0.555750649087852
3028.5,3.7134678717673,0.577177580344505,27.10445,0.555747397075391
3028.6,3.71361941292482,0.57713827054952,27.10445,0.555744145004282
3028.7,3.71365851132127,0.577119980964373,27.10445,0.555740893154662
3028.8,3.71365851132127,0.57711812485427,27.10445,0.555737641408094
3028.9,3.71381004977414,0.577082282102195,27.10445,0.555734389671984
3029.0,3.71400069190243,0.577051515045939,27.10445,0.555731138137827
3029.1,3.68667002339768,1.49093080948192,27.10445,0.555727886777026
3029.2,3.68658769465763,1.49298552225748,27.1092989369362,0.55571948622029
3029.3,3.68643615550443,1.49328785110205,27.11055,0.555711074086403
3029.4,3.68639705510366,1.49331586674049,27.11055,0.555702660249063
3029.5,3.68639705510366,1.49335770788073,27.11055,0.555694246253871
3029.6,3.68639705510366,1.49339749234627,27.1129824308757,0.555685832022927
3029.7,3.68624551280554,1.49339772967718,27.11361,0.55567741756782
3029.8,3.6862064155497,1.49341739929559,27.11361,0.555669003111376
3029.9,3.6862064155497,1.49342295238309,27.11361,0.555660588544105
3030.0,3.6862064155497,1.49340859596225,27.116042445,0.555652173945545
