Time,Current
946.7,-0.765663106998017
946.8,-0.765604120948831
946.9,-0.765624245017119
947.0,-0.765526383969215
947.1,-0.428345975736775
947.2,-0.429464955008291
947.3,-0.429624637942073
947.4,-0.42964179511289
947.5,-0.429625820240254
947.6,-0.429616112174198
947.7,-0.429598785274097
947.8,-0.429597397808715
947.9,-0.429605714403953
948.0,-0.429556435439369
948.1,1.51547821086555
948.2,1.51905557330327
948.3,1.51957135000619
948.4,1.51966316386959
948.5,1.5197848947903
948.6,1.51984458959655
948.7,1.5198903796658
948.8,1.52001878252737
948.9,1.52009580834935
949.0,1.520118035737
949.1,3.68330759217139
949.2,3.69629974569304
949.3,3.69875922324588
949.4,3.69955775743525
949.5,3.70002805884717
949.6,3.70046248264492
949.7,3.70082895171863
949.8,3.70123975400683
949.9,3.70162149707793
950.0,3.70196656627942
950.1,4.54667338058837
950.2,4.55597453056272
950.3,4.55765103131569
950.4,4.55833294974405
950.5,4.55887283700931
950.6,4.55933031035646
950.7,4.55978143225126
950.8,4.56029076645589
950.9,4.56062215555103
951.0,4.56115402547969
951.1,3.90557231434721
951.2,3.90461332784537
951.3,3.90453437865926
951.4,3.90463919216836
951.5,3.90486454931454
951.6,3.90500767307351
951.7,3.90523444462427
951.8,3.90546902991444
951.9,3.90562049478552
952.0,3.90585627940223
952.1,3.21287499253241
952.2,3.21118322541256
952.3,3.21092518714877
952.4,3.21088538403759
952.5,3.21090823060793
952.6,3.21093530119471
952.7,3.21097067399102
952.8,3.21109821400044
952.9,3.21117534923602
953.0,3.21119766788308
953.1,0.629029342156969
953.2,0.625825803219962
953.3,0.625395114916978
953.4,0.625260603841046
953.5,0.625234524612764
953.6,0.625166620869252
953.7,0.625111061281959
953.8,0.625040321504886
953.9,0.625051240898255
954.0,0.625011116703447
954.1,0.607267176451807
954.2,0.606180974887766
954.3,0.605990132808645
954.4,0.605954863306899
954.5,0.605936214783447
954.6,0.605901518507456
954.7,0.605898676050068
954.8,0.605907013854629
954.9,0.605849544359504
955.0,0.605802995506997
955.1,0.588344986182122
955.2,0.587337424205549
955.3,0.587199378315344
955.4,0.587137287223026
955.5,0.587107711320748
955.6,0.587130521345028
955.7,0.58705787076172
955.8,0.587068081610264
955.9,0.587061198935387
956.0,0.587027248428532
956.1,2.01252470051317
956.2,2.01612818803772
956.3,2.0167763787943
956.4,2.01698902291639
956.5,2.01701210741831
956.6,2.01712087965717
956.7,2.01718829094236
956.8,2.01720989873596
956.9,2.01726949638801
957.0,2.01735759395212
957.1,2.77265906325985
957.2,2.77585984816711
957.3,2.7764416990438
957.4,2.7766933085694
957.5,2.77675322074369
957.6,2.77693131956847
957.7,2.77702104834718
957.8,2.77715210425339
957.9,2.7772375712752
958.0,2.77735202633614
958.1,3.57747112314039
958.2,3.58329956523303
958.3,3.58431084325881
958.4,3.58470464738502
958.5,3.58493248785913
958.6,3.58509081974349
958.7,3.58531068566467
958.8,3.58553625802408
958.9,3.58573685645182
959.0,3.58588547702493
959.1,3.26198102287773
959.2,3.26193669249292
959.3,3.26199403206175
959.4,3.26208543650177
959.5,3.26220091162197
959.6,3.26223508316555
959.7,3.2623868210176
959.8,3.26242453850877
959.9,3.26250978735391
960.0,3.26264989499204
960.1,2.92274180536977
960.2,2.92191139809317
960.3,2.92190211620902
960.4,2.9218963944992
960.5,2.92187904664273
960.6,2.9219109036425
960.7,2.92188046776718
960.8,2.92191090124005
960.9,2.92196359047836
961.0,2.92200942738578
961.1,2.95738633094121
961.2,2.95830439979646
961.3,2.95846167016881
961.4,2.95859600096382
961.5,2.95861498726617
961.6,2.95874036464037
961.7,2.95872610573533
961.8,2.95875722046902
961.9,2.95882654290742
962.0,2.95882391954676
962.1,1.44752887002164
962.2,1.44366372528015
962.3,1.44305532673187
962.4,1.44284208880549
962.5,1.44280198644757
962.6,1.44274997722088
962.7,1.44267919515076
962.8,1.44260702918256
962.9,1.44257641158852
963.0,1.44248293363593
963.1,0.316998932735976
963.2,0.315032905143939
963.3,0.314868092186032
963.4,0.314838076620529
963.5,0.314836001778172
963.6,0.314777871495408
963.7,0.314747932042273
963.8,0.314720861538477
963.9,0.314727002995551
964.0,0.314678036550512
964.1,-0.0339300247006729
964.2,-0.0360172315956527
964.3,-0.0356909979705807
964.4,-0.0356400934752553
964.5,-0.0356323441094962
964.6,-0.0356297219049313
964.7,-0.0356278869694361
964.8,-0.03562391425617
964.9,-0.0356214228724187
965.0,-0.035621231111233
965.1,-0.0474797297768515
965.2,-0.0475581388538162
965.3,-0.047566127858947
965.4,-0.0475643877227891
965.5,-0.0475636526421259
965.6,-0.0475597772895168
965.7,-0.0475588894776832
965.8,-0.0475566540994154
965.9,-0.0475575524632337
966.0,-0.0472916265646144
966.1,0.952430992741616
966.2,0.952928727000507
966.3,0.953054378192291
966.4,0.953036453634905
966.5,0.953067013754881
966.6,0.953078262884457
966.7,0.95307071188347
966.8,0.953061697373541
966.9,0.953069231209614
967.0,0.953045116096744
967.1,1.66512526002875
967.2,1.66629313885098
967.3,1.66648079408822
967.4,1.66657699054563
967.5,1.66664253818133
967.6,1.66664771084444
967.7,1.6666559831067
967.8,1.66664844959461
967.9,1.66671396131367
968.0,1.66674470901748
968.1,1.30293355701831
968.2,1.30133164630215
968.3,1.30111892128298
968.4,1.30108252430588
968.5,1.30110516567957
968.6,1.30109086951443
968.7,1.30105624370815
968.8,1.30104499500667
968.9,1.30107735039958
969.0,1.3010141306916
969.1,1.2942314737652
969.2,1.29332390395938
969.3,1.29315722976125
969.4,1.29311643678288
969.5,1.29314689709067
969.6,1.29314157987757
969.7,1.29309946839093
969.8,1.29312884042963
969.9,1.2930904188615
970.0,1.29310323869707
970.1,1.64885387685971
970.2,1.64907106916806
970.3,1.64913303326079
970.4,1.64918552507568
970.5,1.64916512151242
970.6,1.64922071009091
970.7,1.64920948101535
970.8,1.64923269702782
970.9,1.6492102203091
971.0,1.64926580299739
971.1,2.01614187198835
971.2,2.01682017355879
971.3,2.01705256177935
971.4,2.01714992772963
971.5,2.01714892479009
971.6,2.01718122363894
971.7,2.0172090510885
971.8,2.01726092292172
971.9,2.0172819714809
972.0,2.01733308196639
972.1,2.77219929757242
972.2,2.77580220039515
972.3,2.77639896591274
972.4,2.77665548170748
972.5,2.7767251601179
972.6,2.77684540948906
972.7,2.77699649756501
972.8,2.77707552237304
972.9,2.77714768523465
973.0,2.77727773940815
973.1,3.57712754424376
973.2,3.58319042224458
973.3,3.58424153828014
973.4,3.58457346664066
973.5,3.58482084855528
973.6,3.58500655347321
973.7,3.58525310226452
973.8,3.5854147996221
973.9,3.5856343097916
974.0,3.58582679591475
974.1,2.11380628194238
974.2,2.10875769927439
974.3,2.10793669567708
974.4,2.10777644909085
974.5,2.10772503535109
974.6,2.10766340914284
974.7,2.10761679037642
974.8,2.10762951404866
974.9,2.10761451834854
975.0,2.10757166183626
975.1,-0.0428537488439598
975.2,-0.045778457765092
975.3,-0.0453240317383435
975.4,-0.0452548641268911
975.5,-0.0452360857018294
975.6,-0.0452320130456269
975.7,-0.0452312177795796
975.8,-0.0452268409366913
975.9,-0.0452231717587313
976.0,-0.04495211643685
976.1,-0.763886883271261
976.2,-0.764549465672556
976.3,-0.76450962117259
976.4,-0.764457585485165
976.5,-0.764403843924557
976.6,-0.764407592358766
976.7,-0.764284355273362
976.8,-0.764264744395085
976.9,-0.764206135390744
977.0,-0.764192546445031
977.1,-1.10579600293918
977.2,-1.10654005811534
977.3,-1.10651053662902
977.4,-1.10645098152547
977.5,-1.10637989606485
977.6,-1.10635733015347
977.7,-1.10626491169537
977.8,-1.10617393299617
977.9,-1.10608371096154
978.0,-1.10606788646407
978.1,-0.603828909673649
978.2,-0.604987015965499
978.3,-0.605170736931621
978.4,-0.605177393787324
978.5,-0.605176899773044
978.6,-0.605168645799151
978.7,-0.605134800759462
978.8,-0.605123514907858
978.9,-0.605097960661521
979.0,-0.605070889871736
979.1,-0.444501965954761
979.2,-0.44559095701152
979.3,-0.445756779052673
979.4,-0.44576518373795
979.5,-0.445773257827966
979.6,-0.445749252778226
979.7,-0.445746983235393
979.8,-0.445713894517395
979.9,-0.445702608693303
980.0,-0.445677094863753
980.1,1.39678383065809
980.2,1.39950809476328
980.3,1.39998878494959
980.4,1.40005026605047
980.5,1.40019323770914
980.6,1.40023111758659
980.7,1.40032410645282
980.8,1.40033270648269
980.9,1.40040691842313
981.0,1.40043039315359
981.1,2.42648745729311
981.2,2.43035949566359
981.3,2.43097582614467
981.4,2.43115167118098
981.5,2.43137885376974
981.6,2.43148966674243
981.7,2.43167142796004
981.8,2.43180315003729
981.9,2.43190469939562
982.0,2.43199569195304
982.1,3.88889812205857
982.2,3.90007117743055
982.3,3.90192935379059
982.4,3.90267678663111
982.5,3.90314000483888
982.6,3.90351607135342
982.7,3.90391901027022
982.8,3.90418474620575
982.9,3.90447861840203
983.0,3.90485885691068
983.1,5.12669216979336
983.2,5.12324068734141
983.3,5.1217031822718
983.4,5.1219308051207
983.5,5.12259362479493
983.6,5.12327178919466
983.7,5.12375873899935
983.8,5.12426090401647
983.9,5.12479914830268
984.0,5.12525795522959
984.1,4.18593853150537
984.2,4.16632492543611
984.3,4.16157205455064
984.4,4.16100438658176
984.5,4.16101723931092
984.6,4.16123558797627
984.7,4.16137941336587
984.8,4.1615642229977
984.9,4.1617207277723
985.0,4.16189886195568
985.1,3.11584174588052
985.2,3.112122630309
985.3,3.11162086347315
985.4,3.11149559957316
985.5,3.11146180236365
985.6,3.1114594834694
985.7,3.11147599625374
985.8,3.11144455298859
985.9,3.11148269106693
986.0,3.11149479270469
986.1,2.0339011419932
986.2,2.0305084728693
986.3,2.02995032365705
986.4,2.02978244507548
986.5,2.02973713426211
986.6,2.02965978699146
986.7,2.02960336363403
986.8,2.0295822175033
986.9,2.02948166527128
987.0,2.02946414944635
987.1,2.41105427047998
987.2,2.41293689283176
987.3,2.41310406680125
987.4,2.41323475726219
987.5,2.41323816425198
987.6,2.41325390310574
987.7,2.41324721081143
987.8,2.41330403331372
987.9,2.41329308096675
988.0,2.4132832916618
988.1,3.57738332041892
988.2,3.5856576034748
988.3,3.58698684965262
988.4,3.58741613162433
988.5,3.58766313339677
988.6,3.58779046273714
988.7,3.58799852973848
988.8,3.58814903882105
988.9,3.58829339989511
989.0,3.58842951981073
989.1,3.26429390412612
989.2,3.26414791158601
989.3,3.26419841881263
989.4,3.26427005614474
989.5,3.26433398272165
989.6,3.26443836277917
989.7,3.26446414741962
989.8,3.26451519829677
989.9,3.26450332296243
990.0,3.26460902046949
990.1,3.31461104570382
990.2,3.31635844604845
990.3,3.31669026829529
990.4,3.31681179246614
990.5,3.3168621942913
990.6,3.31689090591471
990.7,3.31699223768957
990.8,3.31701798872506
990.9,3.3171020270537
991.0,3.31712626874749
991.1,3.36752041123545
991.2,3.36944425632527
991.3,3.36971549666502
991.4,3.36990037696317
991.5,3.36999873415117
991.6,3.3700312137552
991.7,3.37009955009176
991.8,3.37013048587632
991.9,3.37023177649014
992.0,3.37029054983649
992.1,3.02317180863031
992.2,3.02258865019051
992.3,3.02246281024698
992.4,3.02245603169288
992.5,3.0225468979982
992.6,3.02253074411032
992.7,3.02257792433115
992.8,3.02254957431711
992.9,3.02257947165201
993.0,3.02262379070899
993.1,3.45920960416454
993.2,3.4633038939739
993.3,3.46400465287622
993.4,3.4640940171459
993.5,3.46419720490289
993.6,3.46429721203125
993.7,3.46438797847539
993.8,3.46448664002084
993.9,3.46447869264179
994.0,3.46458439236741
994.1,4.75550498268681
994.2,4.76842825578047
994.3,4.7706399440464
994.4,4.77132572410672
994.5,4.77176439152445
994.6,4.77205647938797
994.7,4.77236092048785
994.8,4.77265116009886
994.9,4.77293164508507
995.0,4.77323607641825
995.1,3.62259763056777
995.2,3.61862123497574
995.3,3.61797585935987
995.4,3.61782719292844
995.5,3.61781709768257
995.6,3.61782537243356
995.7,3.61783438592506
995.8,3.61785167111053
995.9,3.61789444662419
996.0,3.61790654786267
996.1,3.25543571488158
996.2,3.25500502950641
996.3,3.25492243932309
996.4,3.25489522706181
996.5,3.25490970449566
996.6,3.25490300991813
996.7,3.25491047650209
996.8,3.25494423677184
996.9,3.25492261393181
997.0,3.25492853687115
997.1,2.87813552469149
997.2,2.87708134070121
997.3,2.8769787348102
997.4,2.87689202440436
997.5,2.87687605859574
997.6,2.87686704863225
997.7,2.87688275358178
997.8,2.87685135691303
997.9,2.87686472734242
998.0,2.87682501171581
998.1,1.67432083506993
998.2,1.67090680370181
998.3,1.67040810778267
998.4,1.67023390497138
998.5,1.67017100452654
998.6,1.67005912486596
998.7,1.66999957431798
998.8,1.66994543300906
998.9,1.66989956866206
999.0,1.66978846605655
999.1,2.06419507847519
999.2,2.06494943711877
999.3,2.06496405637733
999.4,2.06496517504636
999.5,2.06496545076039
999.6,2.06496545076039
999.7,2.06492418863889
999.8,2.06492855782707
999.9,2.064888105061
1000.0,2.06487600154308
1000.1,1.6619630095566
1000.2,1.66038527666745
1000.3,1.66012911873955
1000.4,1.66004124829278
1000.5,1.65994378961875
1000.6,1.65991876747883
1000.7,1.6599089809959
1000.8,1.65989997097489
1000.9,1.65980844071102
1001.0,1.65979168896076
1001.1,2.05310121303326
1001.2,2.05387388990105
1001.3,2.05398055516224
1001.4,2.05397737649314
1001.5,2.05398473340478
1001.6,2.05401022269273
1001.7,2.05397955944427
1001.8,2.05401771978163
1001.9,2.05399684642973
1002.0,2.05401099667041
1002.1,2.0539764625128
1002.2,2.0539764625128
1002.3,2.0539764625128
1002.4,2.05393524246605
1002.5,2.05392309807692
1002.6,2.0539305946142
1002.7,2.05393960828644
1002.8,2.05390739747384
1002.9,2.05389606381778
1003.0,2.05385403318494
1003.1,1.65207778555081
1003.2,1.65041961013256
1003.3,1.6502005598629
1003.4,1.650149892603
1003.5,1.65012977368068
1003.6,1.65007873259502
1003.7,1.64999984520799
1003.8,1.65000111079978
1003.9,1.64999364743209
1004.0,1.64993514251674
1004.1,1.64117989991821
1004.2,1.64066988386166
1004.3,1.64055932099064
1004.4,1.64054707490596
1004.5,1.64054671041487
1004.6,1.64047246799655
1004.7,1.64044075136803
1004.8,1.64044670143962
1004.9,1.64043920476356
1005.0,1.64041371831794
1005.1,2.03177899315913
1005.2,2.03260780395866
1005.3,2.03272995810306
1005.4,2.03273830993727
1005.5,2.03276314708631
1005.6,2.03276547254431
1005.7,2.03276547254431
1005.8,2.03278198188692
1005.9,2.03278353282841
1006.0,2.03275051444674
1006.1,1.63264765160623
1006.2,1.63128065767544
1006.3,1.63112358135429
1006.4,1.63104405164816
1006.5,1.63101265050831
1006.6,1.63102683402994
1006.7,1.63097062239853
1006.8,1.63095695729551
1006.9,1.63092320137974
1007.0,1.63092010267522
1007.1,1.62218452008746
1007.2,1.62166343913255
1007.3,1.62156839750545
1007.4,1.62153099506832
1007.5,1.62151980726117
1007.6,1.62151079372628
1007.7,1.62146052756961
1007.8,1.62146415164705
1007.9,1.62144841947152
1008.0,1.62140564887256
1008.1,2.41230727856246
1008.2,2.41547014086288
1008.3,2.41595611006772
1008.4,2.41603844570244
1008.5,2.41614227131176
1008.6,2.41625054587132
1008.7,2.4162928300075
1008.8,2.4162794186978
1008.9,2.41635210719588
1009.0,2.41638382435864
1009.1,2.4270503138274
1009.2,2.42755907779739
1009.3,2.42766574933836
1009.4,2.42765632381334
1009.5,2.42772896903905
1009.6,2.42773594719051
1009.7,2.42772771103206
1009.8,2.42771870081626
1009.9,2.42774267018707
1010.0,2.42777797796108
1010.1,2.84679679482944
1010.2,2.84917504932137
1010.3,2.84956492747303
1010.4,2.84966635400338
1010.5,2.84976430470388
1010.6,2.84983879235731
1010.7,2.84996044712296
1010.8,2.84998780703588
1010.9,2.85004708401255
1011.0,2.85009376171687
1011.1,3.28773582672807
1011.2,3.29131276781918
1011.3,3.29172995029007
1011.4,3.29193848040975
1011.5,3.29201378921321
1011.6,3.29219238044777
1011.7,3.29233239024331
1011.8,3.29247597632886
1011.9,3.29253787201497
1012.0,3.29264969877089
1012.1,3.75176878128623
1012.2,3.7567436192641
1012.3,3.75762438839026
1012.4,3.75791760151094
1012.5,3.75815410321419
1012.6,3.75830619412631
1012.7,3.75846705319255
1012.8,3.75861296182626
1012.9,3.75878204623982
1013.0,3.75890399334578
1013.1,2.54873700362406
1013.2,2.54464746675361
1013.3,2.54395482096615
1013.4,2.54382276036207
1013.5,2.54370739153558
1013.6,2.54368906495408
1013.7,2.54368005447054
1013.8,2.54359683587917
1013.9,2.5435890576251
1014.0,2.54356431458937
1014.1,2.14108784640902
1014.2,2.13947570586805
1014.3,2.13914706153913
1014.4,2.13912701201049
1014.5,2.13907780216178
1014.6,2.13906491163751
1014.7,2.13898990729465
1014.8,2.13896641766946
1014.9,2.13894839366577
1015.0,2.13891382921293
1015.1,2.13900591173983
1015.2,2.13890877278059
1015.3,2.13887193321065
1015.4,2.13887418910022
1015.5,2.13885817249922
1015.6,2.13884011478736
1015.7,2.13881381964202
1015.8,2.13879502022783
1015.9,2.13878519906535
1016.0,2.13878442089739
1016.1,2.13870253007857
1016.2,2.1387466875765
1016.3,2.13868458807268
1016.4,2.13870933844185
1016.5,2.13871225914686
1016.6,2.13871225914686
1016.7,2.13867928200279
1016.8,2.13869264970946
1016.9,2.13869419886276
1017.0,2.13866945526235
1017.1,2.13865272485421
1017.2,2.1386670508089
1017.3,2.13863871395024
1017.4,2.13863145694719
1017.5,2.1386145758479
1017.6,2.1386047547074
1017.7,2.13861224866424
1017.8,2.13861302681665
1017.9,2.13856353945086
1018.0,2.13857535638006
1018.1,2.55218752904427
1018.2,2.55400601661206
1018.3,2.55430284921212
1018.4,2.55443228635395
1018.5,2.55448386459288
1018.6,2.55447950910306
1018.7,2.5545034765762
1018.8,2.55448929802695
1018.9,2.55451248591801
1019.0,2.5545642993704
1019.1,2.56575305554423
1019.2,2.56622545321255
1019.3,2.56630111572859
1019.4,2.56636437965134
1019.5,2.56636990305754
1019.6,2.56637813843508
1019.7,2.56636244270266
1019.8,2.56639387054099
1019.9,2.56642171605681
1020.0,2.5664240442169
1020.1,2.16198795439781
1020.2,2.16058703531863
1020.3,2.1604057869776
1020.4,2.16034316439962
1020.5,2.16027232401648
1020.6,2.16024961041942
1020.7,2.16020680778819
1020.8,2.16021943175809
1020.9,2.16018800869365
1021.0,2.16016839884543
1021.1,1.74885401071372
1021.2,1.7472159034556
1021.3,1.74689571185271
1021.4,1.74686431091532
1021.5,1.74688813642733
1021.6,1.74677503309826
1021.7,1.74673942207853
1021.8,1.74672058640516
1021.9,1.74672730346435
1022.0,1.74670334167477
1022.1,4.25633565752849
1022.2,4.27620253017142
1022.3,4.27956536050667
1022.4,4.28046342948814
1022.5,4.28095687756921
1022.6,4.28137657619996
1022.7,4.28171739158569
1022.8,4.28211718507553
1022.9,4.28242420645098
1023.0,4.28264772385849
1023.1,3.48717630076913
1023.2,3.48495779101664
1023.3,3.48466894022282
1023.4,3.4846671623056
1023.5,3.48466862564375
1023.6,3.48466862564375
1023.7,3.48486649981341
1023.8,3.48490165587472
1023.9,3.48496915973671
1024.0,3.48500834694516
1024.1,3.093332205499
1024.2,3.09260824477294
1024.3,3.09243550578736
1024.4,3.09246403764449
1024.5,3.09246792379841
1024.6,3.09247615836502
1024.7,3.09247693409399
1024.8,3.09249343944264
1024.9,3.09254443805341
1025.0,3.09254086127532
1025.1,2.26338497694252
1025.2,2.26072290396532
1025.3,2.26025327545435
1025.4,2.26010677788407
1025.5,2.26005469546532
1025.6,2.2600837885097
1025.7,2.25999617128811
1025.8,2.25995471905245
1025.9,2.25988560579599
1026.0,2.25987114561829
1026.1,2.25981135535453
1026.2,2.25981012462038
1026.3,2.25983767408504
1026.4,2.25981001360974
1026.5,2.25975773628854
1026.6,2.25976131139211
1026.7,2.25972911361818
1026.8,2.2597177358198
1026.9,2.25971695646496
1027.0,2.25965924340281
1027.1,2.25954140779099
1027.2,2.25963924755562
1027.3,2.25963927443856
1027.4,2.2596195088199
1027.5,2.25964246253262
1027.6,2.25961182100789
1027.7,2.25962518228779
1027.8,2.25956902107406
1027.9,2.25957185355911
1028.0,2.25956436228029
1028.1,2.25959883086578
1028.2,2.25952321811181
1028.3,2.25951156837007
1028.4,2.25950961822081
1028.5,2.25955069017969
1028.6,2.25952159892782
1028.7,2.25948551875344
1028.8,2.25948241092928
1028.9,2.25946590587009
1029.0,2.25945611619611
1029.1,1.83938631849406
1029.2,1.83766815883283
1029.3,1.83745682321726
1029.4,1.83738781007041
1029.5,1.83735763309386
1029.6,1.83727284840727
1029.7,1.83723210597818
1029.8,1.83722076528994
1029.9,1.83720348389817
1030.0,1.83717718911483
1030.1,1.827643547252
1030.2,1.8270154408165
1030.3,1.82697984772837
1030.4,1.82696337865003
1030.5,1.82692881785993
1030.6,1.8268844977659
1030.7,1.82689712069698
1030.8,1.8268821703336
1030.9,1.82687238085898
1031.0,1.82683859483503
1031.1,-0.312404043971223
1031.2,-0.312552942344572
1031.3,-0.312517999496762
1031.4,-0.312484148970285
1031.5,-0.312481178889329
1031.6,-0.312439970407725
1031.7,-0.312452556506819
1031.8,-0.312388159988511
1031.9,-0.312357206929047
1032.0,-0.312338370861217
1032.1,0.12771175764122
1032.2,0.137615570782968
1032.3,0.137103479339438
1032.4,0.137032720404604
1032.5,0.137016759794044
1032.6,0.137010230324202
1032.7,0.137004823945284
1032.8,0.136998957567523
1032.9,0.136990830498158
1033.0,0.137323860108156
1033.1,1.29155885424655
1033.2,1.29273242147653
1033.3,1.29286451092195
1033.4,1.29294438025497
1033.5,1.29293487341165
1033.6,1.29295805543366
1033.7,1.29297689201206
1033.8,1.29297844820136
1033.9,1.29301965374161
1034.0,1.2929823345446
1034.1,0.879770243641224
1034.2,0.878283451107651
1034.3,0.878048534553023
1034.4,0.878000010723857
1034.5,0.877972163392248
1034.6,0.877978064102178
1034.7,0.877954139446996
1034.8,0.877918803066066
1034.9,0.877907455501864
1035.0,0.877873707714426
1035.1,0.0777281985788837
1035.2,0.0773814385970439
1035.3,0.0774610826809555
1035.4,0.0774705188192035
1035.5,0.0774688214445387
1035.6,0.0774642997789258
1035.7,0.0774617163799942
1035.8,0.0774598788965782
1035.9,0.0774580927047791
1036.0,0.0774503579034953
1036.1,0.0491587729401092
1036.2,0.0491004271702024
1036.3,0.0490923811252939
1036.4,0.0490884516009771
1036.5,0.0490843215788991
1036.6,0.0490839622721823
1036.7,0.0490817861073097
1036.8,0.0490815806962572
1036.9,0.0490788966603299
1037.0,0.0493505759473025
1037.1,1.16539656359423
1037.2,1.16623567877222
1037.3,1.16630364162552
1037.4,1.16639835856946
1037.5,1.16637412477167
1037.6,1.16635451111209
1037.7,1.16642696954338
1037.8,1.16641766633211
1037.9,1.16642437539935
1038.0,1.16644162216644
1038.1,1.15146901548421
1038.2,1.15046661949997
1038.3,1.15037764302051
1038.4,1.15035820680018
1038.5,1.15034851030072
1038.6,1.15038070102446
1038.7,1.15037557903422
1038.8,1.15035829950504
1038.9,1.15035674191247
1039.0,1.15034027508464
1039.1,1.13581901067122
1039.2,1.13459446492693
1039.3,1.13442937276433
1039.4,1.13439866755667
1039.5,1.13435537540495
1039.6,1.13438444997728
1039.7,1.13436286179005
1039.8,1.13438522973083
1039.9,1.13435459071195
1040.0,1.1343350130658
1040.1,1.11985783112703
1040.2,1.11870775723925
1040.3,1.11862807128796
1040.4,1.11855180931269
1040.5,1.11857773239868
1040.6,1.11858084298278
1040.7,1.11855610624022
1040.8,1.1185537724031
1040.9,1.1185537724031
1041.0,1.1185372691428
1041.1,1.10414393308604
1041.2,1.10303764612827
1041.3,1.10286448223064
1041.4,1.10286335416817
1041.5,1.10287253754642
1041.6,1.10284858075081
1041.7,1.1028379773117
1041.8,1.10283719717253
1041.9,1.10283719717253
1042.0,1.10279599386089
1042.1,1.08846091224579
1042.2,1.08747698614574
1042.3,1.08730484927522
1042.4,1.08725098431369
1042.5,1.0872552376682
1042.6,1.0872889846254
1042.7,1.08725089404557
1042.8,1.08726350739628
1042.9,1.08724856138503
1043.0,1.0872140349149
1043.1,0.698689292280309
1043.2,0.697344651407154
1043.3,0.697233898402011
1043.4,0.697171946584793
1043.5,0.697141764338995
1043.6,0.697131196532292
1043.7,0.697113916994245
1043.8,0.697112359200303
1043.9,0.697112359200303
1044.0,0.697087623006942
1044.1,1.0494962812244
1044.2,1.04900615558852
1044.3,1.04893702958431
1044.4,1.04890556535365
1044.5,1.04890295706429
1044.6,1.04890295706429
1044.7,1.0489194593925
1044.8,1.0488962820496
1044.9,1.04889394676871
1045.0,1.04887744416545
1045.1,0.665249397932139
1045.2,0.663973905035618
1045.3,0.663785539286505
1045.4,0.663767197091805
1045.5,0.663758335437401
1045.6,0.663741088458455
1045.7,0.663731264769821
1045.8,0.663689284228146
1045.9,0.663718362031602
1046.0,0.663696737937787
1046.1,-0.402682293676274
1046.2,-0.40318279189134
1046.3,-0.403165417148302
1046.4,-0.403137751217371
1046.5,-0.40311900635503
1046.6,-0.403100946070932
1046.7,-0.403082922111801
1046.8,-0.403073134776096
1046.9,-0.403022885398963
1047.0,-0.403059419435202
1047.1,-0.412260243456331
1047.2,-0.413199603776091
1047.3,-0.413274195483073
1047.4,-0.413268150041262
1047.5,-0.413267328619849
1047.6,-0.413234358878188
1047.7,-0.413198278112822
1047.8,-0.413211632996038
1047.9,-0.413196721605126
1048.0,-0.413195166869319
1048.1,-0.594780086075667
1048.2,-0.595695425367909
1048.3,-0.595784795165125
1048.4,-0.595776973752243
1048.5,-0.595759360417704
1048.6,-0.595733070952557
1048.7,-0.595705999708611
1048.8,-0.595687162401758
1048.9,-0.595669138767293
1049.0,-0.595675817645817
1049.1,-2.39254348706338
1049.2,-2.38775704762042
1049.3,-2.3869548802044
1049.4,-2.38663034926898
1049.5,-2.38635678974009
1049.6,-2.38611081873598
1049.7,-2.38599913338764
1049.8,-2.38575972157783
1049.9,-2.38562252024592
1050.0,-2.3853643606629
1050.1,-1.70632923438158
1050.2,-1.70874345159472
1050.3,-1.70894259347045
1050.4,-1.70894393131656
1050.5,-1.70887745927162
1050.6,-1.70880529387462
1050.7,-1.70874136495479
1050.8,-1.70867837559963
1050.9,-1.70860681057447
1051.0,-1.70855112911471
1051.1,-1.07291917297236
1051.2,-1.07502371353453
1051.3,-1.07522583277806
1051.4,-1.07524646141228
1051.5,-1.07526401381528
1051.6,-1.07522437490287
1051.7,-1.07522048243838
1051.8,-1.07522048243838
1051.9,-1.07513804867052
1052.0,-1.07513026040375
1052.1,-1.92133469615076
1052.2,-1.92009834304807
1052.3,-1.9198691477328
1052.4,-1.91975472995399
1052.5,-1.91964638788431
1052.6,-1.91953811332843
1052.7,-1.91943811217587
1052.8,-1.91934709894957
1052.9,-1.91928983966677
1053.0,-1.9191450330523
1053.1,-1.03707151179052
1053.2,-1.03959352133017
1053.3,-1.03980777968191
1053.4,-1.03987515928101
1053.5,-1.03986432918403
1053.6,-1.03983803915334
1053.7,-1.0398192009786
1053.8,-1.0398423755809
1053.9,-1.03981998022852
1054.0,-1.03975994236625
1054.1,-0.474580366953128
1054.2,-0.475982013506368
1054.3,-0.476185966791248
1054.4,-0.476196759292061
1054.5,-0.476188389706251
1054.6,-0.476220578303871
1054.7,-0.47619895895778
1054.8,-0.476221356072585
1054.9,-0.476207191484649
1055.0,-0.4762221338413
1055.1,-0.475334897453485
1055.2,-0.476411237463773
1055.3,-0.476570504174973
1055.4,-0.476559480406767
1055.5,-0.476541008928273
1055.6,-0.476564184107469
1055.7,-0.476533554154674
1055.8,-0.476563406388442
1055.9,-0.476517089035684
1056.0,-0.47653711694604
1056.1,-0.607694915723755
1056.2,-0.608648714470843
1056.3,-0.608735008800049
1056.4,-0.608765163218928
1056.5,-0.608759448561568
